timestamp,original_timestamp,0
186.32668285968975,12092.165066820338,"2026-05-17 16:45:37.390,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
186.44820605939094,12092.28659002004,"2026-05-17 16:45:37.511,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
187.4829462568432,12093.321330217492,"2026-05-17 16:45:38.546,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
190.49098774943195,12096.32937171008,"2026-05-17 16:45:41.554,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
191.13469244784756,12096.973076408496,"2026-05-17 16:45:42.198,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
191.51164924691875,12097.350033207567,"2026-05-17 16:45:42.575,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
193.5120853419903,12099.350469302639,"2026-05-17 16:45:44.575,BCI,Test3D,Dwell,Button: StartTestBCI,Dwelling_Completed"
193.51246984199133,12099.35085380264,"2026-05-17 16:45:44.575,BCI,Test3D,Flicker,StartTestBCI,Flicker_Start"
195.33266463750624,12101.171048598155,"2026-05-17 16:45:46.396,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
195.4546814372061,12101.293065397855,"2026-05-17 16:45:46.518,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
195.4777127371508,12101.3160966978,"2026-05-17 16:45:46.541,BCI,Test3D,Hover_Exit,Button: StartTestBCI,Hover_Exit"
195.48937133712025,12101.327755297769,"2026-05-17 16:45:46.552,BCI,Test3D,Hover_Enter,Button: StartTestBCI,Hovering"
195.5219072370419,12101.36029119769,"2026-05-17 16:45:46.585,BCI,Test3D,Flicker,StartTestBCI,Flicker_End"
195.56563663693305,12101.404020597582,"2026-05-17 16:45:46.629,BCI,Test3D,BCI_Command_Received,100,FlickerDetected"
195.56593163693105,12101.40431559758,"2026-05-17 16:45:46.629,BCI,Test3D,Action_Executed,Button: StartTestBCI; Action: ButtonAction,Execution_Proceeding"
199.0461381283585,12104.884522089007,"2026-05-17 16:45:50.108,BCI,Test3D,Predict Door Imagery,eye closed,Predict_Start_Imagery"
199.046482428359,12104.884866389008,"2026-05-17 16:45:50.109,BCI,Test3D,start prediction,Button: Test3D,Start_Predict"
