%OpenBCI Raw EXG Data
%Number of channels = 16
%Sample Rate = 125 Hz
%Board = OpenBCI_GUI$BoardCytonSerialDaisy
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, EXG Channel 4, EXG Channel 5, EXG Channel 6, EXG Channel 7, EXG Channel 8, EXG Channel 9, EXG Channel 10, EXG Channel 11, EXG Channel 12, EXG Channel 13, EXG Channel 14, EXG Channel 15, Accel Channel 0, Accel Channel 1, Accel Channel 2, Not Used, Digital Channel 0 (D11), Digital Channel 1 (D12), Digital Channel 2 (D13), Digital Channel 3 (D17), Not Used, Digital Channel 4 (D18), Analog Channel 0, Analog Channel 1, Analog Channel 2, Timestamp, Marker Channel, Timestamp (Formatted)
92.0, -20616.779698941675, 4478.082594642949, 225.14912189830804, -17992.5954929108, -8006.663084824453, -16302.535391156125, -9999.946951859827, -12558.797008847834, -10589.138935701721, 4375.264570148536, -28811.644472079814, 7526.167634268718, 4340.172331353704, 9219.982829091887, -3508.486271916184, 8348.689478479562, 0.10200000000000001, -0.11800000000000001, 1.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601638452768E9, 0.0, 2026-05-22 16:29:23.845
94.0, -20771.900805461504, 4362.3899653422795, 226.64668877681362, -18172.325870075925, -8108.497632562832, -16482.131657854516, -9969.995614289715, -12628.065064914832, -10567.658909280171, 4334.852616173341, -28916.92118846431, 7514.723541107601, 4244.9986034630065, 9191.238485722362, -3575.9438366823006, 8266.859742028682, 0.10200000000000001, -0.11800000000000001, 1.004, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601638542683E9, 0.0, 2026-05-22 16:29:23.854
96.0, -20631.12951888198, 4478.283760343046, 208.8994036792998, -17999.301016247395, -8012.161613960459, -16310.55966741558, -10005.333722273555, -12559.333450714763, -10583.23807516552, 4311.360932750814, -28945.330255667002, 7465.683813772656, 4278.235647468048, 9203.040206794763, -3604.0176277181663, 8233.555642790276, 0.098, -0.12, 0.998, 192.0, 1.5, 8.0, 126.0, 32.0, 15.5, 24.0, 0.0, 0.0, 0.0, 1.7794601638612697E9, 0.0, 2026-05-22 16:29:23.861
98.0, -20686.561845131142, 4431.523910942544, 214.5543950264925, -18091.256092936528, -8058.161504049481, -16395.943331234852, -9974.756535858696, -12586.535523716871, -10572.509237826973, 4369.520171823522, -28807.755268544588, 7540.226881531105, 4358.947796696162, 9259.768934222333, -3502.183079979787, 8358.099562895246, 0.098, -0.12, 0.998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601638692715E9, 0.0, 2026-05-22 16:29:23.869
100.0, -20742.888241158515, 4399.1362332268045, 174.56712419594817, -18127.354160231847, -8091.152678865515, -16440.9820963123, -9990.514515699688, -12612.575306007304, -10568.217702891554, 4288.092766772838, -29012.877227410943, 7452.04924965492, 4180.1338410537055, 9179.995558261342, -3649.8387038515457, 8181.364319487134, 0.098, -0.12, 0.998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601638782673E9, 0.0, 2026-05-22 16:29:23.878
102.0, -20620.75830945472, 4475.087460885938, 182.2784760330291, -17998.541056935916, -8016.788425062708, -16311.856068593988, -10001.64568443843, -12557.411200691606, -10602.371168419262, 4351.839941959374, -28825.99429202012, 7508.353293937838, 4293.0101505530065, 9203.73311087288, -3525.2724320021193, 8343.258004576923, 0.098, -0.12, 0.998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601638863275E9, 0.0, 2026-05-22 16:29:23.886
104.0, -20790.765677781783, 4348.934215180185, 175.28238001851798, -18192.308329618972, -8134.492711364354, -16500.080108652128, -9984.412489463388, -12646.415847112637, -10582.52281934295, 4310.600973439333, -28927.895894991863, 7498.473822888592, 4261.27067342647, 9206.862355096622, -3589.466642077761, 8256.890864001616, 0.097, -0.11699999999999999, 1.001, 192.0, 1.5, 0.0, 126.0, 56.0, 15.5, 48.0, 0.0, 0.0, 0.0, 1.7794601638932717E9, 0.0, 2026-05-22 16:29:23.893
106.0, -20648.407417345934, 4461.117620601371, 163.6594729017583, -18008.197010540607, -8029.908899057973, -16318.98627507523, -10013.469757255287, -12563.334412972263, -10595.129203215743, 4297.99458956654, -28959.702427351767, 7461.593444537336, 4231.006411433985, 9197.228753236384, -3619.3285726700515, 8229.062942154758, 0.097, -0.11699999999999999, 1.001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460163901268E9, 0.0, 2026-05-22 16:29:23.901
108.0, -20690.361641688545, 4422.180881760226, 187.48643249111564, -18091.457258636627, -8059.793181394718, -16392.143534677452, -9980.16565801688, -12591.810535408324, -10592.983435748034, 4348.509532035534, -28822.79799256301, 7527.464035447126, 4329.577604481889, 9232.298640286761, -3513.6271731409042, 8348.600071501742, 0.097, -0.11699999999999999, 1.001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460163910266E9, 0.0, 2026-05-22 16:29:23.910
110.0, -20730.930057874928, 4404.701817596176, 173.98597884011016, -18116.513564171026, -8080.4238415269665, -16427.034607772184, -9980.657396394898, -12607.009721637933, -10552.035039905912, 4303.247249513537, -28997.83450339252, 7472.590502809347, 4190.192126058594, 9195.239447979862, -3634.5948141330264, 8195.892953383083, 0.097, -0.11699999999999999, 1.001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639172766E9, 0.0, 2026-05-22 16:29:23.917
112.0, -20614.41041402941, 4474.88629518584, 174.43301372921633, -17998.42929821364, -8003.578544089622, -16303.22829523424, -9994.850754124016, -12552.136189000154, -10590.412985135674, 4375.085756192894, -28819.065251238975, 7528.0675325474185, 4305.236554770059, 9233.058599598242, -3514.990629552678, 8350.187045358069, 0.097, -0.11699999999999999, 1.001, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639252822E9, 0.0, 2026-05-22 16:29:23.925
114.0, -20771.02908742775, 4355.975014683606, 182.83726964441178, -18183.479390559125, -8112.520946564788, -16481.997547387786, -9972.297843968612, -12633.854166728755, -10564.976699945533, 4320.458092744123, -28919.20106639875, 7505.849898558843, 4287.399862694724, 9228.767064662823, -3580.9282756958337, 8267.284425173333, 0.0955, -0.1175, 1.0074999999999998, 192.0, 1.0, 120.0, 126.0, 40.0, 15.5, 88.0, 0.0, 0.0, 0.0, 1.7794601639342656E9, 0.0, 2026-05-22 16:29:23.934
116.0, -20628.246143847246, 4471.6899957287305, 174.1424410512973, -17998.339891235817, -8012.608648849565, -16312.303103483095, -10003.567934461587, -12559.780485603867, -10568.932958714124, 4320.458092744123, -28945.263200433637, 7478.960749979109, 4247.479647097546, 9202.123785272097, -3605.448139363306, 8238.16010214807, 0.0955, -0.1175, 1.0074999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639422696E9, 0.0, 2026-05-22 16:29:23.942
118.0, -20675.117751970025, 4428.595832418899, 191.42033951524968, -18081.466028865103, -8050.472503956856, -16387.29320613065, -9971.73905035723, -12589.44125049606, -10568.821199991848, 4377.455041105156, -28806.861198766375, 7561.796314930477, 4309.393979238746, 9239.294736301272, -3503.0995015024546, 8360.088868151768, 0.0955, -0.1175, 1.0074999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639512694E9, 0.0, 2026-05-22 16:29:23.951
120.0, -20736.808566666674, 4395.761119814053, 167.86160085935603, -18128.96348583263, -8090.415071298489, -16433.449558430857, -9990.64862616642, -12608.954323405544, -10546.380048558718, 4291.825508096875, -29001.12020982745, 7485.532162848969, 4213.192071103104, 9214.193727277961, -3645.278947982663, 8191.467307980933, 0.0955, -0.1175, 1.0074999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639572704E9, 0.0, 2026-05-22 16:29:23.957
122.0, -20607.727242437275, 4489.4596325707, 167.0792898034203, -17990.00269055399, -8010.708750570864, -16302.960074300776, -10009.55820197561, -12559.556968159315, -10582.120487942755, 4370.05661369045, -28818.70762332769, 7537.142340796273, 4328.147092836749, 9257.176131865517, -3523.640754656882, 8343.749742954938, 0.0955, -0.1175, 1.0074999999999998, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460163966271E9, 0.0, 2026-05-22 16:29:23.966
124.0, -20765.374096080555, 4370.526000324011, 171.75080439457946, -18177.310309089462, -8120.478167590877, -16490.468858536347, -9973.013099791182, -12635.441140585082, -10559.61228127626, 4339.747648209053, -28909.09807790495, 7533.029619816497, 4297.033464554962, 9242.044000869275, -3580.6600547623702, 8270.63718684163, 0.09775, -0.11775, 1.00975, 192.0, 1.5, 16.0, 126.0, 40.0, 15.5, 80.0, 0.0, 0.0, 0.0, 1.7794601639732664E9, 0.0, 2026-05-22 16:29:23.973
126.0, -20625.5192310237, 4485.704539502209, 158.92090307723322, -17989.30978647587, -8034.4015996934895, -16316.08054829604, -10006.943047874338, -12555.399543690628, -10570.229359892532, 4335.120837106805, -28945.77729055611, 7493.489383875059, 4238.807170248887, 9248.011916638841, -3617.4286743913503, 8233.712105001463, 0.09775, -0.11775, 1.00975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460163981269E9, 0.0, 2026-05-22 16:29:23.981
128.0, -20672.346135657568, 4439.525835457544, 173.69540616219118, -18068.77023801449, -8049.176102778448, -16384.923921218386, -9971.02379453466, -12580.858180625222, -10577.09134544031, 4384.764061542041, -28804.827190020944, 7565.551407998969, 4316.390075253257, 9240.389971779583, -3511.347295206463, 8360.513551296419, 0.09775, -0.11775, 1.00975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639902563E9, 0.0, 2026-05-22 16:29:23.990
130.0, -20736.517993988753, 4399.493861138089, 160.57493216692595, -18127.48827069858, -8091.376196310067, -16437.025837543708, -9987.228809264758, -12603.701663458547, -10551.498598038985, 4308.119929804794, -28997.588634203512, 7485.15218319323, 4236.795513247909, 9204.582477162181, -3644.6530991379145, 8195.982360360904, 0.09775, -0.11775, 1.00975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601639972665E9, 0.0, 2026-05-22 16:29:23.997
132.0, -20599.434745244354, 4499.115586175392, 167.50397294807112, -17983.36422245076, -8000.96338998835, -16297.148620742397, -9992.459117467299, -12539.686267338548, -10581.360528631274, 4382.953570241162, -28819.33347217244, 7536.002401829052, 4339.121799364305, 9279.237303642905, -3527.373495980918, 8349.851769191238, 0.09775, -0.11775, 1.00975, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460164005264E9, 0.0, 2026-05-22 16:29:24.005
134.0, -20761.708409989886, 4371.15184916876, 172.13078405031968, -18179.27726260153, -8121.416940858, -16485.149143355982, -9973.035451535638, -12620.621934011215, -10557.242996363997, 4346.453171545645, -28905.275929603093, 7530.213300015128, 4292.317246474891, 9265.714498247446, -3577.150830882887, 8282.34950093621, 0.095875, -0.114875, 1.009875, 192.0, 1.0, 120.0, 126.0, 64.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794601640132692E9, 0.0, 2026-05-22 16:29:24.013
136.0, -20632.627085760487, 4476.227399853158, 165.33585373590634, -18000.88799010372, -8021.996381520794, -16312.280751738639, -10000.572800704575, -12549.901014554622, -10572.866865738257, 4321.1286450777825, -28954.49447089368, 7479.944226735142, 4220.143463628705, 9219.53579420278, -3618.4568546362943, 8239.836482982217, 0.095875, -0.114875, 1.009875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640222645E9, 0.0, 2026-05-22 16:29:24.022
138.0, -20677.48703688229, 4430.585137675422, 186.25708654607377, -18074.67109855069, -8049.0196405672605, -16387.069688686097, -9967.581625888542, -12574.756154388924, -10572.129258171231, 4378.639683561288, -28803.530788842534, 7562.06453586394, 4373.945817225673, 9235.53964323278, -3506.251097470653, 8365.18506588758, 0.095875, -0.114875, 1.009875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640292609E9, 0.0, 2026-05-22 16:29:24.029
140.0, -20747.78327319423, 4390.933143011706, 166.90047584777784, -18130.01401782203, -8097.008835912805, -16447.464102204336, -9988.458155209799, -12612.7764717074, -10556.304223096875, 4300.90031634573, -29004.472971495747, 7487.454412872125, 4220.12111188425, 9169.803162789722, -3642.3508694590178, 8194.127165571113, 0.095875, -0.114875, 1.009875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640372663E9, 0.0, 2026-05-22 16:29:24.037
142.0, -20614.253951818224, 4482.0835569004485, 166.475792703127, -17993.28839698892, -8003.86911676754, -16298.243856220706, -9994.403719234911, -12540.490930138938, -10588.647197323704, 4374.05757594795, -28826.731899587143, 7538.461093719136, 4317.820586898397, 9258.651346999568, -3519.2598127436418, 8345.582586000275, 0.095875, -0.114875, 1.009875, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640462625E9, 0.0, 2026-05-22 16:29:24.046
144.0, -20770.246776371812, 4366.234465388592, 179.68567367621347, -18182.630024269823, -8110.621048286087, -16479.762372942256, -9960.183198473835, -12612.530602518393, -10567.144819157698, 4329.376438781791, -28915.311862863527, 7520.691456877167, 4319.13933982126, 9236.634878711091, -3569.1265546234317, 8276.4039369111, 0.0929375, -0.1144375, 1.0099375, 192.0, 1.0, 104.0, 126.0, 56.0, 15.5, 72.0, 0.0, 0.0, 0.0, 1.7794601640532615E9, 0.0, 2026-05-22 16:29:24.053
146.0, -20635.08577765057, 4477.434394053745, 164.06180430195383, -18013.449670487604, -8022.733989087819, -16315.61116166248, -10005.713701929297, -12551.62209887768, -10574.856170994779, 4318.893470632252, -28958.11545349544, 7479.720709290589, 4249.424248865157, 9221.413340737026, -3614.0982644675096, 8228.459445054466, 0.0929375, -0.1144375, 1.0099375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640612652E9, 0.0, 2026-05-22 16:29:24.061
148.0, -20674.246033936266, 4436.30718425598, 176.80229864147887, -18078.113267196808, -8051.277166757246, -16386.846171241545, -9979.36099521649, -12585.797916149846, -10575.929054728635, 4378.952607983662, -28808.135248200328, 7564.769096943033, 4374.661073048243, 9255.298585331271, -3510.989667295178, 8357.876045450694, 0.0929375, -0.1144375, 1.0099375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640692801E9, 0.0, 2026-05-22 16:29:24.069
150.0, -20741.457729513375, 4387.759195299053, 167.30280724797336, -18127.68943639868, -8089.096318375626, -16433.181337497394, -9973.326024213557, -12588.54718071785, -10551.118618383243, 4304.610705925311, -29003.243625550705, 7499.323189177894, 4255.7944960349205, 9180.353186172628, -3638.014631034688, 8200.34095052969, 0.0929375, -0.1144375, 1.0099375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640782683E9, 0.0, 2026-05-22 16:29:24.078
152.0, -20611.75055643923, 4475.132164374848, 158.58562691040362, -17997.75874587998, -7999.219953920836, -16295.673405608346, -9987.295864498123, -12535.28297368085, -10587.350796145296, 4369.296654378969, -28830.46464091118, 7537.857596618843, 4344.419162800213, 9248.21308233894, -3520.6679726443263, 8350.835245947272, 0.0929375, -0.1144375, 1.0099375, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601640852616E9, 0.0, 2026-05-22 16:29:24.085
154.0, -20761.10491288959, 4364.759250254542, 163.9500455796773, -18179.590187023903, -8112.386836098056, -16474.44265776189, -9958.551521128598, -12612.575306007304, -10565.021403434444, 4333.913842906219, -28906.72879299269, 7531.040314559975, 4294.597124409333, 9214.439596466971, -3566.6008074999822, 8288.2056579835, 0.1, -0.114, 1.006, 192.0, 1.5, 16.0, 126.0, 56.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.7794601640932603E9, 0.0, 2026-05-22 16:29:24.093
156.0, -20642.148928898445, 4463.509257258089, 141.1065627463535, -18023.84323165932, -8027.919593801451, -16321.266153009672, -9999.946951859827, -12550.660973866103, -10569.648214536694, 4315.920688619696, -28965.647991376878, 7481.7547180360225, 4274.748775333021, 9242.826311925211, -3621.3849331599395, 8229.19705262149, 0.1, -0.114, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641022549E9, 0.0, 2026-05-22 16:29:24.102
158.0, -20670.46858912332, 4431.143931286804, 159.74791762207957, -18078.67206080819, -8049.600785923099, -16372.988089679253, -9968.721564855763, -12574.77850613338, -10579.52768558594, 4374.571666070422, -28820.36165241738, 7553.146189826273, 4320.61455495531, 9248.905986417054, -3512.6883998737812, 8361.720545497006, 0.1, -0.114, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641092572E9, 0.0, 2026-05-22 16:29:24.109
160.0, -20748.565584250162, 4380.204305673159, 146.09100175988695, -18140.944020860676, -8109.570516296687, -16436.712913121333, -9988.011120320692, -12601.332378546284, -10553.018516661945, 4305.236554770059, -29011.290253554616, 7493.3776251527825, 4221.484568296024, 9195.798241591245, -3649.9281108293667, 8200.273895296323, 0.1, -0.114, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641172574E9, 0.0, 2026-05-22 16:29:24.117
162.0, -20607.213152314802, 4480.787155722041, 156.9986530540768, -17988.75099286449, -7999.778747532219, -16284.810457803067, -9981.082079539548, -12534.701828325013, -10588.133107201233, 4374.370500370324, -28835.76200434709, 7535.711829151133, 4357.316119350925, 9277.963254208953, -3527.6193651699264, 8354.567987271308, 0.1, -0.114, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641252625E9, 0.0, 2026-05-22 16:29:24.125
164.0, -20784.238968400834, 4341.558139509933, 142.96175753614398, -18199.03620470002, -8133.0174962303045, -16492.30170158168, -9978.533980671642, -12627.819195725822, -10568.262406380463, 4327.476540503089, -28918.06112743153, 7525.362971468327, 4281.074319013872, 9208.069349297208, -3573.9992349146887, 8288.004492283404, 0.098, -0.12, 1.008, 192.0, 1.5, 8.0, 126.0, 32.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.7794601641332629E9, 0.0, 2026-05-22 16:29:24.133
166.0, -20658.890385495473, 4445.314937271469, 125.84032128337876, -18031.08519686284, -8039.833073596129, -16327.792862390623, -10008.194745563835, -12554.885453568157, -10588.177810690142, 4294.798290109431, -28990.21255853326, 7469.751831263523, 4206.777120444432, 9213.277305755295, -3640.249805480219, 8218.19999434948, 0.098, -0.12, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641412585E9, 0.0, 2026-05-22 16:29:24.141
168.0, -20681.1303712285, 4420.30333522598, 147.96854829413275, -18084.081182966376, -8057.580358693643, -16377.95017694833, -9981.886742339939, -12576.566645689803, -10590.301226413398, 4359.841866474374, -28826.08369899794, 7561.125762596818, 4352.1752181262045, 9245.97790789341, -3516.510548175639, 8367.286129866377, 0.098, -0.12, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460164149256E9, 0.0, 2026-05-22 16:29:24.149
170.0, -20762.11074139008, 4369.810744501441, 123.33692590438437, -18156.70200070167, -8108.721150007385, -16453.566128440634, -9982.199666762313, -12615.101053130753, -10565.088458667811, 4291.043197040939, -29017.973425146753, 7493.288218174961, 4227.966574188063, 9187.8186688207, -3652.8114858641015, 8199.089252840193, 0.098, -0.12, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460164157841E9, 0.0, 2026-05-22 16:29:24.157
172.0, -20621.74178621075, 4464.760954947586, 131.11533297483123, -18003.838420371823, -8006.372512146535, -16300.054347521585, -9993.241428523235, -12545.72123834148, -10600.471270140562, 4368.357881111847, -28847.586077163945, 7545.63600368929, 4320.793368910953, 9222.061541326231, -3537.051801330066, 8342.252176076434, 0.098, -0.12, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641648383E9, 0.0, 2026-05-22 16:29:24.164
174.0, -20769.129189149047, 4346.944909923663, 144.48167615910486, -18189.871989473344, -8117.237164644857, -16474.06267810615, -9961.16667522987, -12609.893096672666, -10579.818258263858, 4328.370610281302, -28918.7763832541, 7541.500930965059, 4254.229873923048, 9225.704875672445, -3576.837906460513, 8293.123041763669, 0.098, -0.116, 1.008, 192.0, 1.5, 8.0, 126.0, 48.0, 15.5, 64.0, 0.0, 0.0, 0.0, 1.7794601641728373E9, 0.0, 2026-05-22 16:29:24.172
176.0, -20645.345228355556, 4454.300338542502, 137.48558014459374, -18012.71206292058, -8020.342352431101, -16304.144716756908, -9988.07817555406, -12535.9088225256, -10580.198237919598, 4318.446435743146, -28976.622697904433, 7500.060796744919, 4289.456223184612, 9277.337405364206, -3620.535566870638, 8242.742209761407, 0.098, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641818335E9, 0.0, 2026-05-22 16:29:24.181
178.0, -20667.85343502205, 4425.734809128619, 149.26494947254056, -18065.19395890164, -8047.790294622218, -16360.7616854622, -9965.435858420833, -12561.792142604845, -10570.47522908154, 4383.422956874723, -28806.61532957737, 7588.014911176552, 4371.263607891036, 9232.745675175867, -3496.706902588237, 8393.415319134632, 0.098, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641888368E9, 0.0, 2026-05-22 16:29:24.188
180.0, -20753.706485474886, 4366.480334577601, 134.08811498738706, -18145.392018007282, -8117.147757667037, -16442.412607957438, -9988.212286020791, -12603.858125669734, -10559.053487664878, 4301.593220423844, -29005.36704127396, 7511.39313118376, 4235.633222536233, 9174.362918658606, -3645.0777822825653, 8214.221383836435, 0.098, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601641968443E9, 0.0, 2026-05-22 16:29:24.196
182.0, -20603.346300524034, 4475.1545161193035, 147.34269944938416, -17987.007556796976, -8003.377378389523, -16280.451867634281, -9983.227847007258, -12534.992401002932, -10590.837668280325, 4369.251950890059, -28841.551106161012, 7547.200625801162, 4294.03833079795, 9260.439486555993, -3534.4589989732503, 8357.071382650302, 0.098, -0.116, 1.008, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601642058363E9, 0.0, 2026-05-22 16:29:24.205
184.0, -20777.309927619688, 4340.641717987266, 151.81304834044556, -18186.83215222742, -8123.026266458782, -16475.69435545139, -9970.77792534565, -12620.39841656666, -10571.369298859752, 4333.064476616916, -28904.694784247255, 7541.836207131888, 4351.19174137017, 9238.53477698979, -3563.493915020694, 8307.875193104172, 0.098, -0.11800000000000001, 1.006, 192.0, 1.5, 8.0, 126.0, 40.0, 15.5, 56.0, 0.0, 0.0, 0.0, 1.779460164213843E9, 0.0, 2026-05-22 16:29:24.213
186.0, -20661.885519252482, 4437.4694749676555, 141.4865424020937, -18025.430205515648, -8032.635811881521, -16322.920182099366, -9992.615579678486, -12553.611404134203, -10586.61318857827, 4300.833261112364, -28985.78691313111, 7484.7498517930335, 4236.393181847713, 9203.129613772586, -3622.3237064270625, 8238.58478529272, 0.098, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601642208357E9, 0.0, 2026-05-22 16:29:24.220
188.0, -20683.790228818685, 4411.854375821874, 154.6964233751802, -18075.207540417618, -8060.843713384118, -16371.915205945399, -9980.925617328361, -12574.95732008902, -10597.073804983354, 4358.858389718341, -28824.675539097258, 7565.506704510058, 4335.232595829081, 9229.996410607864, -3503.7253503472034, 8380.719528284017, 0.098, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601642288387E9, 0.0, 2026-05-22 16:29:24.228
190.0, -20762.91540419047, 4361.182971141693, 142.96175753614398, -18147.671895941723, -8112.677408775975, -16443.35138122456, -9982.803163862607, -12599.141907589665, -10564.887292967713, 4292.831336597364, -29010.08325935403, 7503.838241557866, 4257.135600702239, 9206.437671951971, -3637.9252240568667, 8220.47987228392, 0.098, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.779460164237831E9, 0.0, 2026-05-22 16:29:24.237
192.0, -20621.719434466297, 4455.97671937665, 140.32425169041775, -17993.981301067033, -8014.06151223916, -16292.342995684505, -10001.824498394073, -12539.082770238254, -10596.179735205144, 4350.9458721811625, -28848.122519030872, 7536.762361140533, 4314.646639185744, 9254.69508823098, -3531.150940793865, 8355.46205704952, 0.098, -0.11800000000000001, 1.006, 192.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.7794601642448387E9, 0.0, 2026-05-22 16:29:24.244
194.0, -20773.554834551196, 4339.881758675785, 157.35628096536172, -18178.27143410104, -8125.015571715305, -16471.559282727158, -9965.100582254003, -12609.982503650488, -10576.353737873285, 4322.5368049784665, -28916.876484975397, 7530.973259326609, 4302.353179735324, 9217.814709879722, -3571.674653491337, 8299.515640677886, 0.10200000000000001, -0.11, 1.004, 192.0, 1.5, 24.0, 126.0, 72.0, 15.5, 48.0, 0.0, 0.0, 0.0, 1.7794601642528484E9, 0.0, 2026-05-22 16:29:24.252
